"LEM_ADAMSS"

"Time      "	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
5.377500e+00	-2.303423e+03	-1.652313e+02	-2.308652e+03	-1.656095e+02	4.394656e+03	1.334432e+03
5.385000e+00	-2.307835e+03	-1.653324e+02	-2.313075e+03	-1.657107e+02	4.402976e+03	1.336062e+03
5.392500e+00	-2.312251e+03	-1.654325e+02	-2.317501e+03	-1.658111e+02	4.411303e+03	1.337690e+03
5.400000e+00	-2.316671e+03	-1.655318e+02	-2.321930e+03	-1.659106e+02	4.419637e+03	1.339316e+03
5.407500e+00	-2.321094e+03	-1.656301e+02	-2.326364e+03	-1.660092e+02	4.427978e+03	1.340941e+03
5.415000e+00	-2.325521e+03	-1.657276e+02	-2.330801e+03	-1.661069e+02	4.436327e+03	1.342563e+03
5.422500e+00	-2.329952e+03	-1.658241e+02	-2.335241e+03	-1.662036e+02	4.444682e+03	1.344184e+03
5.430000e+00	-2.334386e+03	-1.659197e+02	-2.339685e+03	-1.662995e+02	4.453044e+03	1.345802e+03
5.437500e+00	-2.338824e+03	-1.660145e+02	-2.344133e+03	-1.663944e+02	4.461413e+03	1.347419e+03
5.445000e+00	-2.343265e+03	-1.661082e+02	-2.348585e+03	-1.664884e+02	4.469790e+03	1.349034e+03
5.452500e+00	-2.347710e+03	-1.662011e+02	-2.353040e+03	-1.665815e+02	4.478173e+03	1.350647e+03
5.460000e+00	-2.352158e+03	-1.662931e+02	-2.357498e+03	-1.666737e+02	4.486564e+03	1.352258e+03
5.467500e+00	-2.356610e+03	-1.663841e+02	-2.361960e+03	-1.667649e+02	4.494961e+03	1.353867e+03
5.475000e+00	-2.361066e+03	-1.664743e+02	-2.366426e+03	-1.668552e+02	4.503365e+03	1.355474e+03
5.482500e+00	-2.365525e+03	-1.665635e+02	-2.370895e+03	-1.669446e+02	4.511777e+03	1.357080e+03
5.490000e+00	-2.369988e+03	-1.666517e+02	-2.375368e+03	-1.670331e+02	4.520195e+03	1.358683e+03
5.497500e+00	-2.374454e+03	-1.667391e+02	-2.379845e+03	-1.671207e+02	4.528621e+03	1.360285e+03
5.505000e+00	-2.378924e+03	-1.668255e+02	-2.384325e+03	-1.672073e+02	4.537053e+03	1.361884e+03
5.512500e+00	-2.383397e+03	-1.669110e+02	-2.388808e+03	-1.672930e+02	4.545492e+03	1.363482e+03
5.520000e+00	-2.387874e+03	-1.669956e+02	-2.393295e+03	-1.673778e+02	4.553939e+03	1.365077e+03
5.527500e+00	-2.392355e+03	-1.670792e+02	-2.397786e+03	-1.674616e+02	4.562392e+03	1.366671e+03
5.535000e+00	-2.396839e+03	-1.671620e+02	-2.402280e+03	-1.675445e+02	4.570852e+03	1.368263e+03
5.542500e+00	-2.401326e+03	-1.672437e+02	-2.406778e+03	-1.676265e+02	4.579319e+03	1.369853e+03
5.550000e+00	-2.405817e+03	-1.673246e+02	-2.411279e+03	-1.677075e+02	4.587793e+03	1.371441e+03
5.557500e+00	-2.410312e+03	-1.674045e+02	-2.415784e+03	-1.677876e+02	4.596274e+03	1.373027e+03
5.565000e+00	-2.414810e+03	-1.674835e+02	-2.420292e+03	-1.678667e+02	4.604762e+03	1.374611e+03
5.572500e+00	-2.419311e+03	-1.675615e+02	-2.424804e+03	-1.679449e+02	4.613257e+03	1.376193e+03
5.580000e+00	-2.423816e+03	-1.676386e+02	-2.429319e+03	-1.680222e+02	4.621758e+03	1.377773e+03
5.587500e+00	-2.428325e+03	-1.677148e+02	-2.433838e+03	-1.680986e+02	4.630267e+03	1.379351e+03
5.595000e+00	-2.432837e+03	-1.677900e+02	-2.438360e+03	-1.681739e+02	4.638782e+03	1.380927e+03
5.602500e+00	-2.437353e+03	-1.678643e+02	-2.442886e+03	-1.682484e+02	4.647304e+03	1.382502e+03
5.610000e+00	-2.441872e+03	-1.679376e+02	-2.447415e+03	-1.683219e+02	4.655833e+03	1.384074e+03
5.617500e+00	-2.446394e+03	-1.680100e+02	-2.451948e+03	-1.683944e+02	4.664369e+03	1.385644e+03
5.625000e+00	-2.450920e+03	-1.680814e+02	-2.456484e+03	-1.684660e+02	4.672912e+03	1.387213e+03
5.632500e+00	-2.455449e+03	-1.681519e+02	-2.461024e+03	-1.685367e+02	4.681462e+03	1.388779e+03
5.640000e+00	-2.459982e+03	-1.682215e+02	-2.465567e+03	-1.686064e+02	4.690018e+03	1.390344e+03
5.647500e+00	-2.464518e+03	-1.682901e+02	-2.470113e+03	-1.686752e+02	4.698581e+03	1.391906e+03
5.655000e+00	-2.469058e+03	-1.683577e+02	-2.474663e+03	-1.687430e+02	4.707151e+03	1.393467e+03
5.662500e+00	-2.473601e+03	-1.684244e+02	-2.479217e+03	-1.688098e+02	4.715728e+03	1.395025e+03
5.670000e+00	-2.478148e+03	-1.684902e+02	-2.483773e+03	-1.688757e+02	4.724311e+03	1.396582e+03
5.677500e+00	-2.482697e+03	-1.685550e+02	-2.488334e+03	-1.689407e+02	4.732902e+03	1.398137e+03
5.685000e+00	-2.487251e+03	-1.686188e+02	-2.492897e+03	-1.690047e+02	4.741499e+03	1.399689e+03
5.692500e+00	-2.491808e+03	-1.686817e+02	-2.497464e+03	-1.690677e+02	4.750102e+03	1.401240e+03
5.700000e+00	-2.496368e+03	-1.687436e+02	-2.502035e+03	-1.691298e+02	4.758713e+03	1.402789e+03
5.707500e+00	-2.500931e+03	-1.688046e+02	-2.506609e+03	-1.691909e+02	4.767330e+03	1.404336e+03
5.715000e+00	-2.505498e+03	-1.688647e+02	-2.511186e+03	-1.692511e+02	4.775954e+03	1.405880e+03
5.722500e+00	-2.510068e+03	-1.689237e+02	-2.515767e+03	-1.693103e+02	4.784585e+03	1.407423e+03
5.730000e+00	-2.514642e+03	-1.689818e+02	-2.520351e+03	-1.693685e+02	4.793222e+03	1.408964e+03
5.737500e+00	-2.519219e+03	-1.690390e+02	-2.524938e+03	-1.694258e+02	4.801866e+03	1.410503e+03
5.745000e+00	-2.523800e+03	-1.690952e+02	-2.529529e+03	-1.694821e+02	4.810516e+03	1.412040e+03
5.752500e+00	-2.528383e+03	-1.691504e+02	-2.534123e+03	-1.695375e+02	4.819174e+03	1.413575e+03
5.760000e+00	-2.532970e+03	-1.692047e+02	-2.538721e+03	-1.695918e+02	4.827838e+03	1.415108e+03
5.767500e+00	-2.537561e+03	-1.692580e+02	-2.543322e+03	-1.696453e+02	4.836508e+03	1.416639e+03
5.775000e+00	-2.542155e+03	-1.693103e+02	-2.547926e+03	-1.696977e+02	4.845185e+03	1.418168e+03
5.782500e+00	-2.546752e+03	-1.693617e+02	-2.552533e+03	-1.697492e+02	4.853869e+03	1.419695e+03
5.790000e+00	-2.551352e+03	-1.694121e+02	-2.557144e+03	-1.697998e+02	4.862559e+03	1.421220e+03
5.797500e+00	-2.555956e+03	-1.694616e+02	-2.561758e+03	-1.698493e+02	4.871256e+03	1.422743e+03
5.805000e+00	-2.560563e+03	-1.695101e+02	-2.566376e+03	-1.698979e+02	4.879960e+03	1.424264e+03
5.812500e+00	-2.565173e+03	-1.695576e+02	-2.570997e+03	-1.699456e+02	4.888670e+03	1.425783e+03
5.820000e+00	-2.569787e+03	-1.696042e+02	-2.575621e+03	-1.699922e+02	4.897386e+03	1.427300e+03
5.827500e+00	-2.574404e+03	-1.696498e+02	-2.580248e+03	-1.700379e+02	4.906109e+03	1.428815e+03
5.835000e+00	-2.579024e+03	-1.696944e+02	-2.584879e+03	-1.700827e+02	4.914839e+03	1.430328e+03
5.842500e+00	-2.583647e+03	-1.697380e+02	-2.589513e+03	-1.701264e+02	4.923575e+03	1.431840e+03
5.850000e+00	-2.588274e+03	-1.697807e+02	-2.594150e+03	-1.701692e+02	4.932317e+03	1.433349e+03
5.857500e+00	-2.592904e+03	-1.698225e+02	-2.598790e+03	-1.702110e+02	4.941066e+03	1.434856e+03
5.865000e+00	-2.597537e+03	-1.698632e+02	-2.603434e+03	-1.702519e+02	4.949822e+03	1.436361e+03
5.872500e+00	-2.602173e+03	-1.699030e+02	-2.608081e+03	-1.702918e+02	4.958584e+03	1.437864e+03
5.880000e+00	-2.606813e+03	-1.699418e+02	-2.612731e+03	-1.703307e+02	4.967352e+03	1.439365e+03
5.887500e+00	-2.611456e+03	-1.699797e+02	-2.617384e+03	-1.703686e+02	4.976127e+03	1.440865e+03
5.895000e+00	-2.616102e+03	-1.700165e+02	-2.622041e+03	-1.704056e+02	4.984908e+03	1.442362e+03
5.902500e+00	-2.620751e+03	-1.700525e+02	-2.626701e+03	-1.704416e+02	4.993696e+03	1.443857e+03
5.910000e+00	-2.625403e+03	-1.700874e+02	-2.631364e+03	-1.704766e+02	5.002490e+03	1.445350e+03
5.917500e+00	-2.630059e+03	-1.701214e+02	-2.636030e+03	-1.705106e+02	5.011290e+03	1.446842e+03
5.925000e+00	-2.634718e+03	-1.701544e+02	-2.640699e+03	-1.705437e+02	5.020097e+03	1.448331e+03
5.932500e+00	-2.639380e+03	-1.701864e+02	-2.645372e+03	-1.705758e+02	5.028910e+03	1.449818e+03
5.940000e+00	-2.644045e+03	-1.702174e+02	-2.650048e+03	-1.706069e+02	5.037729e+03	1.451304e+03
5.947500e+00	-2.648713e+03	-1.702475e+02	-2.654726e+03	-1.706371e+02	5.046555e+03	1.452787e+03
5.955000e+00	-2.653385e+03	-1.702766e+02	-2.659409e+03	-1.706662e+02	5.055387e+03	1.454268e+03
5.962500e+00	-2.658059e+03	-1.703048e+02	-2.664094e+03	-1.706944e+02	5.064225e+03	1.455748e+03
5.970000e+00	-2.662737e+03	-1.703319e+02	-2.668782e+03	-1.707217e+02	5.073069e+03	1.457225e+03
5.977500e+00	-2.667418e+03	-1.703581e+02	-2.673474e+03	-1.707479e+02	5.081920e+03	1.458700e+03
5.985000e+00	-2.672102e+03	-1.703833e+02	-2.678168e+03	-1.707732e+02	5.090777e+03	1.460174e+03
5.992500e+00	-2.676789e+03	-1.704076e+02	-2.682866e+03	-1.707975e+02	5.099640e+03	1.461645e+03
6.000000e+00	-2.681479e+03	-1.704309e+02	-2.687567e+03	-1.708208e+02	5.108510e+03	1.463115e+03
6.007500e+00	-2.686172e+03	-1.704532e+02	-2.692271e+03	-1.708432e+02	5.117385e+03	1.464582e+03
6.015000e+00	-2.690869e+03	-1.704745e+02	-2.696978e+03	-1.708646e+02	5.126267e+03	1.466048e+03
6.022500e+00	-2.695568e+03	-1.704949e+02	-2.701688e+03	-1.708850e+02	5.135155e+03	1.467511e+03
6.030000e+00	-2.700271e+03	-1.705143e+02	-2.706401e+03	-1.709044e+02	5.144049e+03	1.468973e+03
6.037500e+00	-2.704976e+03	-1.705327e+02	-2.711117e+03	-1.709229e+02	5.152950e+03	1.470432e+03
6.045000e+00	-2.709685e+03	-1.705501e+02	-2.715836e+03	-1.709403e+02	5.161856e+03	1.471890e+03
6.052500e+00	-2.714396e+03	-1.705666e+02	-2.720559e+03	-1.709569e+02	5.170768e+03	1.473345e+03
6.060000e+00	-2.719111e+03	-1.705821e+02	-2.725284e+03	-1.709724e+02	5.179687e+03	1.474799e+03
6.067500e+00	-2.723829e+03	-1.705966e+02	-2.730012e+03	-1.709869e+02	5.188611e+03	1.476250e+03
6.075000e+00	-2.728549e+03	-1.706102e+02	-2.734744e+03	-1.710005e+02	5.197542e+03	1.477700e+03
6.082500e+00	-2.733273e+03	-1.706228e+02	-2.739478e+03	-1.710132e+02	5.206479e+03	1.479148e+03
6.090000e+00	-2.738000e+03	-1.706344e+02	-2.744215e+03	-1.710248e+02	5.215422e+03	1.480593e+03
6.097500e+00	-2.742729e+03	-1.706450e+02	-2.748956e+03	-1.710355e+02	5.224370e+03	1.482037e+03
6.105000e+00	-2.747462e+03	-1.706547e+02	-2.753699e+03	-1.710452e+02	5.233325e+03	1.483479e+03
6.112500e+00	-2.752198e+03	-1.706634e+02	-2.758446e+03	-1.710539e+02	5.242286e+03	1.484918e+03
6.120000e+00	-2.756936e+03	-1.706711e+02	-2.763195e+03	-1.710616e+02	5.251252e+03	1.486356e+03
6.127500e+00	-2.761678e+03	-1.706779e+02	-2.767947e+03	-1.710684e+02	5.260225e+03	1.487792e+03
6.135000e+00	-2.766422e+03	-1.706837e+02	-2.772702e+03	-1.710742e+02	5.269203e+03	1.489226e+03
6.142500e+00	-2.771169e+03	-1.706885e+02	-2.777461e+03	-1.710791e+02	5.278188e+03	1.490658e+03
6.150000e+00	-2.775920e+03	-1.706924e+02	-2.782222e+03	-1.710829e+02	5.287178e+03	1.492088e+03
6.157500e+00	-2.780673e+03	-1.706953e+02	-2.786986e+03	-1.710858e+02	5.296174e+03	1.493516e+03
6.165000e+00	-2.785429e+03	-1.706972e+02	-2.791753e+03	-1.710877e+02	5.305177e+03	1.494942e+03
6.172500e+00	-2.790188e+03	-1.706981e+02	-2.796522e+03	-1.710887e+02	5.314184e+03	1.496366e+03
6.180000e+00	-2.794950e+03	-1.706981e+02	-2.801295e+03	-1.710887e+02	5.323198e+03	1.497788e+03
6.187500e+00	-2.799715e+03	-1.706971e+02	-2.806071e+03	-1.710877e+02	5.332218e+03	1.499208e+03
6.195000e+00	-2.804483e+03	-1.706952e+02	-2.810849e+03	-1.710858e+02	5.341243e+03	1.500626e+03
6.202500e+00	-2.809253e+03	-1.706923e+02	-2.815631e+03	-1.710828e+02	5.350274e+03	1.502042e+03
6.210000e+00	-2.814026e+03	-1.706884e+02	-2.820415e+03	-1.710790e+02	5.359311e+03	1.503456e+03
6.217500e+00	-2.818803e+03	-1.706836e+02	-2.825202e+03	-1.710741e+02	5.368354e+03	1.504869e+03
6.225000e+00	-2.823582e+03	-1.706778e+02	-2.829992e+03	-1.710683e+02	5.377402e+03	1.506279e+03
6.232500e+00	-2.828364e+03	-1.706710e+02	-2.834785e+03	-1.710615e+02	5.386456e+03	1.507687e+03
6.240000e+00	-2.833148e+03	-1.706633e+02	-2.839580e+03	-1.710538e+02	5.395516e+03	1.509094e+03
6.247500e+00	-2.837936e+03	-1.706546e+02	-2.844379e+03	-1.710451e+02	5.404581e+03	1.510498e+03
6.255000e+00	-2.842726e+03	-1.706449e+02	-2.849180e+03	-1.710354e+02	5.413653e+03	1.511901e+03
6.262500e+00	-2.847519e+03	-1.706343e+02	-2.853984e+03	-1.710247e+02	5.422729e+03	1.513301e+03
6.270000e+00	-2.852315e+03	-1.706228e+02	-2.858790e+03	-1.710131e+02	5.431812e+03	1.514700e+03
6.277500e+00	-2.857114e+03	-1.706102e+02	-2.863600e+03	-1.710006e+02	5.440900e+03	1.516097e+03
6.285000e+00	-2.861915e+03	-1.705967e+02	-2.868412e+03	-1.709871e+02	5.449993e+03	1.517491e+03
6.292500e+00	-2.866719e+03	-1.705823e+02	-2.873227e+03	-1.709726e+02	5.459092e+03	1.518884e+03
6.300000e+00	-2.871526e+03	-1.705669e+02	-2.878045e+03	-1.709572e+02	5.468197e+03	1.520275e+03
6.307500e+00	-2.876336e+03	-1.705505e+02	-2.882866e+03	-1.709408e+02	5.477307e+03	1.521664e+03
6.315000e+00	-2.881148e+03	-1.705332e+02	-2.887689e+03	-1.709234e+02	5.486423e+03	1.523051e+03
6.322500e+00	-2.885963e+03	-1.705149e+02	-2.892515e+03	-1.709051e+02	5.495544e+03	1.524436e+03
6.330000e+00	-2.890781e+03	-1.704957e+02	-2.897343e+03	-1.708858e+02	5.504671e+03	1.525819e+03
6.337500e+00	-2.895601e+03	-1.704755e+02	-2.902175e+03	-1.708656e+02	5.513803e+03	1.527201e+03
6.345000e+00	-2.900424e+03	-1.704544e+02	-2.907009e+03	-1.708444e+02	5.522941e+03	1.528580e+03
6.352500e+00	-2.905250e+03	-1.704323e+02	-2.911845e+03	-1.708223e+02	5.532084e+03	1.529957e+03
6.360000e+00	-2.910078e+03	-1.704093e+02	-2.916685e+03	-1.707992e+02	5.541233e+03	1.531333e+03
6.367500e+00	-2.914909e+03	-1.703853e+02	-2.921527e+03	-1.707752e+02	5.550386e+03	1.532707e+03
6.375000e+00	-2.919743e+03	-1.703604e+02	-2.926372e+03	-1.707502e+02	5.559546e+03	1.534078e+03
6.382500e+00	-2.924580e+03	-1.703345e+02	-2.931219e+03	-1.707243e+02	5.568710e+03	1.535448e+03
6.390000e+00	-2.929419e+03	-1.703077e+02	-2.936069e+03	-1.706974e+02	5.577880e+03	1.536816e+03
6.397500e+00	-2.934260e+03	-1.702799e+02	-2.940922e+03	-1.706695e+02	5.587056e+03	1.538182e+03
6.405000e+00	-2.939104e+03	-1.702512e+02	-2.945777e+03	-1.706408e+02	5.596236e+03	1.539546e+03
6.412500e+00	-2.943951e+03	-1.702216e+02	-2.950635e+03	-1.706110e+02	5.605422e+03	1.540908e+03
6.420000e+00	-2.948801e+03	-1.701910e+02	-2.955495e+03	-1.705804e+02	5.614613e+03	1.542268e+03
6.427500e+00	-2.953652e+03	-1.701594e+02	-2.960358e+03	-1.705488e+02	5.623810e+03	1.543627e+03
6.435000e+00	-2.958507e+03	-1.701269e+02	-2.965223e+03	-1.705162e+02	5.633011e+03	1.544983e+03
6.442500e+00	-2.963364e+03	-1.700935e+02	-2.970092e+03	-1.704827e+02	5.642218e+03	1.546338e+03
6.450000e+00	-2.968224e+03	-1.700592e+02	-2.974962e+03	-1.704483e+02	5.651430e+03	1.547690e+03
6.457500e+00	-2.973086e+03	-1.700239e+02	-2.979835e+03	-1.704129e+02	5.660647e+03	1.549041e+03
6.465000e+00	-2.977951e+03	-1.699876e+02	-2.984711e+03	-1.703766e+02	5.669870e+03	1.550390e+03
6.472500e+00	-2.982818e+03	-1.699505e+02	-2.989589e+03	-1.703394e+02	5.679097e+03	1.551737e+03
6.480000e+00	-2.987687e+03	-1.699124e+02	-2.994470e+03	-1.703012e+02	5.688330e+03	1.553082e+03
6.487500e+00	-2.992560e+03	-1.698734e+02	-2.999353e+03	-1.702620e+02	5.697568e+03	1.554426e+03
6.495000e+00	-2.997434e+03	-1.698334e+02	-3.004239e+03	-1.702220e+02	5.706811e+03	1.555767e+03
6.502500e+00	-3.002311e+03	-1.697925e+02	-3.009127e+03	-1.701810e+02	5.716059e+03	1.557107e+03
6.510000e+00	-3.007191e+03	-1.697507e+02	-3.014018e+03	-1.701391e+02	5.725312e+03	1.558444e+03
6.517500e+00	-3.012073e+03	-1.697079e+02	-3.018911e+03	-1.700963e+02	5.734570e+03	1.559780e+03
6.525000e+00	-3.016958e+03	-1.696643e+02	-3.023807e+03	-1.700525e+02	5.743833e+03	1.561114e+03
6.532500e+00	-3.021845e+03	-1.696197e+02	-3.028705e+03	-1.700078e+02	5.753100e+03	1.562446e+03
6.540000e+00	-3.026734e+03	-1.695741e+02	-3.033605e+03	-1.699622e+02	5.762373e+03	1.563777e+03
6.547500e+00	-3.031626e+03	-1.695277e+02	-3.038508e+03	-1.699156e+02	5.771651e+03	1.565105e+03
6.555000e+00	-3.036520e+03	-1.694803e+02	-3.043414e+03	-1.698681e+02	5.780934e+03	1.566432e+03
6.562500e+00	-3.041417e+03	-1.694321e+02	-3.048321e+03	-1.698197e+02	5.790222e+03	1.567756e+03
6.570000e+00	-3.046316e+03	-1.693829e+02	-3.053231e+03	-1.697704e+02	5.799515e+03	1.569079e+03
6.577500e+00	-3.051217e+03	-1.693327e+02	-3.058144e+03	-1.697202e+02	5.808812e+03	1.570400e+03
6.585000e+00	-3.056121e+03	-1.692817e+02	-3.063059e+03	-1.696690e+02	5.818115e+03	1.571720e+03
6.592500e+00	-3.061027e+03	-1.692297e+02	-3.067976e+03	-1.696170e+02	5.827422e+03	1.573037e+03
6.600000e+00	-3.065935e+03	-1.691769e+02	-3.072896e+03	-1.695640e+02	5.836734e+03	1.574353e+03
6.607500e+00	-3.070846e+03	-1.691231e+02	-3.077818e+03	-1.695101e+02	5.846051e+03	1.575666e+03
6.615000e+00	-3.075759e+03	-1.690684e+02	-3.082742e+03	-1.694553e+02	5.855373e+03	1.576978e+03
6.622500e+00	-3.080675e+03	-1.690128e+02	-3.087669e+03	-1.693996e+02	5.864699e+03	1.578288e+03
6.630000e+00	-3.085593e+03	-1.689563e+02	-3.092597e+03	-1.693429e+02	5.874030e+03	1.579597e+03
6.637500e+00	-3.090513e+03	-1.688989e+02	-3.097529e+03	-1.692854e+02	5.883366e+03	1.580903e+03
6.645000e+00	-3.095435e+03	-1.688406e+02	-3.102462e+03	-1.692270e+02	5.892707e+03	1.582208e+03
6.652500e+00	-3.100360e+03	-1.687814e+02	-3.107398e+03	-1.691676e+02	5.902052e+03	1.583511e+03
6.660000e+00	-3.105286e+03	-1.687213e+02	-3.112336e+03	-1.691074e+02	5.911402e+03	1.584812e+03
6.667500e+00	-3.110216e+03	-1.686603e+02	-3.117276e+03	-1.690462e+02	5.920757e+03	1.586111e+03
6.675000e+00	-3.115147e+03	-1.685984e+02	-3.122219e+03	-1.689842e+02	5.930116e+03	1.587408e+03
6.682500e+00	-3.120081e+03	-1.685356e+02	-3.127164e+03	-1.689212e+02	5.939480e+03	1.588704e+03
6.690000e+00	-3.125016e+03	-1.684719e+02	-3.132111e+03	-1.688574e+02	5.948849e+03	1.589998e+03
6.697500e+00	-3.129955e+03	-1.684073e+02	-3.137060e+03	-1.687926e+02	5.958222e+03	1.591290e+03
6.705000e+00	-3.134895e+03	-1.683418e+02	-3.142012e+03	-1.687270e+02	5.967599e+03	1.592580e+03
6.712500e+00	-3.139837e+03	-1.682754e+02	-3.146965e+03	-1.686605e+02	5.976982e+03	1.593869e+03
6.720000e+00	-3.144782e+03	-1.682082e+02	-3.151921e+03	-1.685931e+02	5.986368e+03	1.595156e+03
6.727500e+00	-3.149729e+03	-1.681400e+02	-3.156879e+03	-1.685248e+02	5.995759e+03	1.596441e+03
6.735000e+00	-3.154678e+03	-1.680710e+02	-3.161840e+03	-1.684556e+02	6.005155e+03	1.597724e+03
6.742500e+00	-3.159629e+03	-1.680010e+02	-3.166802e+03	-1.683855e+02	6.014555e+03	1.599006e+03
6.750000e+00	-3.164582e+03	-1.679302e+02	-3.171767e+03	-1.683145e+02	6.023960e+03	1.600285e+03
6.757500e+00	-3.169538e+03	-1.678586e+02	-3.176733e+03	-1.682427e+02	6.033369e+03	1.601563e+03
6.765000e+00	-3.174495e+03	-1.677860e+02	-3.181702e+03	-1.681700e+02	6.042783e+03	1.602839e+03
6.772500e+00	-3.179455e+03	-1.677126e+02	-3.186673e+03	-1.680964e+02	6.052200e+03	1.604114e+03
6.780000e+00	-3.184417e+03	-1.676383e+02	-3.191646e+03	-1.680219e+02	6.061623e+03	1.605387e+03
6.787500e+00	-3.189381e+03	-1.675631e+02	-3.196622e+03	-1.679465e+02	6.071049e+03	1.606658e+03
6.795000e+00	-3.194347e+03	-1.674870e+02	-3.201599e+03	-1.678703e+02	6.080480e+03	1.607927e+03
6.802500e+00	-3.199315e+03	-1.674101e+02	-3.206578e+03	-1.677932e+02	6.089915e+03	1.609194e+03
6.810000e+00	-3.204285e+03	-1.673323e+02	-3.211560e+03	-1.677152e+02	6.099355e+03	1.610460e+03
6.817500e+00	-3.209258e+03	-1.672536e+02	-3.216543e+03	-1.676364e+02	6.108799e+03	1.611724e+03
6.825000e+00	-3.214232e+03	-1.671741e+02	-3.221529e+03	-1.675567e+02	6.118247e+03	1.612987e+03
6.832500e+00	-3.219208e+03	-1.670937e+02	-3.226517e+03	-1.674761e+02	6.127699e+03	1.614247e+03
6.840000e+00	-3.224187e+03	-1.670125e+02	-3.231506e+03	-1.673947e+02	6.137156e+03	1.615506e+03
6.847500e+00	-3.229167e+03	-1.669303e+02	-3.236498e+03	-1.673124e+02	6.146617e+03	1.616763e+03
6.855000e+00	-3.234149e+03	-1.668474e+02	-3.241492e+03	-1.672292e+02	6.156081e+03	1.618019e+03
6.862500e+00	-3.239134e+03	-1.667636e+02	-3.246487e+03	-1.671452e+02	6.165551e+03	1.619273e+03
6.870000e+00	-3.244120e+03	-1.666789e+02	-3.251485e+03	-1.670603e+02	6.175024e+03	1.620525e+03
6.877500e+00	-3.249109e+03	-1.665933e+02	-3.256485e+03	-1.669746e+02	6.184501e+03	1.621775e+03
6.885000e+00	-3.254099e+03	-1.665070e+02	-3.261487e+03	-1.668880e+02	6.193983e+03	1.623024e+03
6.892500e+00	-3.259091e+03	-1.664197e+02	-3.266490e+03	-1.668006e+02	6.203468e+03	1.624271e+03
6.900000e+00	-3.264086e+03	-1.663317e+02	-3.271496e+03	-1.667123e+02	6.212958e+03	1.625516e+03
6.907500e+00	-3.269082e+03	-1.662427e+02	-3.276503e+03	-1.666232e+02	6.222452e+03	1.626760e+03
6.915000e+00	-3.274080e+03	-1.661530e+02	-3.281513e+03	-1.665332e+02	6.231949e+03	1.628002e+03
6.922500e+00	-3.279080e+03	-1.660624e+02	-3.286524e+03	-1.664424e+02	6.241451e+03	1.629242e+03
6.930000e+00	-3.284082e+03	-1.659709e+02	-3.291538e+03	-1.663508e+02	6.250957e+03	1.630481e+03
6.937500e+00	-3.289086e+03	-1.658786e+02	-3.296553e+03	-1.662583e+02	6.260467e+03	1.631718e+03
6.945000e+00	-3.294092e+03	-1.657855e+02	-3.301570e+03	-1.661649e+02	6.269981e+03	1.632953e+03
6.952500e+00	-3.299100e+03	-1.656916e+02	-3.306589e+03	-1.660708e+02	6.279498e+03	1.634187e+03
6.960000e+00	-3.304109e+03	-1.655968e+02	-3.311610e+03	-1.659758e+02	6.289020e+03	1.635419e+03
6.967500e+00	-3.309121e+03	-1.655012e+02	-3.316633e+03	-1.658800e+02	6.298545e+03	1.636649e+03
6.975000e+00	-3.314134e+03	-1.654047e+02	-3.321658e+03	-1.657833e+02	6.308075e+03	1.637878e+03
6.982500e+00	-3.319149e+03	-1.653075e+02	-3.326685e+03	-1.656858e+02	6.317608e+03	1.639105e+03
6.990000e+00	-3.324166e+03	-1.652094e+02	-3.331713e+03	-1.655875e+02	6.327145e+03	1.640331e+03
6.997500e+00	-3.329185e+03	-1.651105e+02	-3.336743e+03	-1.654884e+02	6.336686e+03	1.641554e+03
7.005000e+00	-3.334206e+03	-1.650108e+02	-3.341775e+03	-1.653884e+02	6.346231e+03	1.642777e+03
7.012500e+00	-3.339228e+03	-1.649102e+02	-3.346809e+03	-1.652876e+02	6.355779e+03	1.643997e+03
7.020000e+00	-3.344253e+03	-1.648088e+02	-3.351845e+03	-1.651860e+02	6.365332e+03	1.645216e+03
7.027500e+00	-3.349279e+03	-1.647067e+02	-3.356882e+03	-1.650836e+02	6.374888e+03	1.646434e+03
7.035000e+00	-3.354307e+03	-1.646037e+02	-3.361922e+03	-1.649804e+02	6.384448e+03	1.647649e+03
7.042500e+00	-3.359336e+03	-1.644999e+02	-3.366963e+03	-1.648764e+02	6.394011e+03	1.648864e+03
7.050000e+00	-3.364368e+03	-1.643953e+02	-3.372006e+03	-1.647715e+02	6.403579e+03	1.650076e+03
7.057500e+00	-3.369401e+03	-1.642899e+02	-3.377050e+03	-1.646659e+02	6.413150e+03	1.651287e+03
7.065000e+00	-3.374436e+03	-1.641836e+02	-3.382097e+03	-1.645594e+02	6.422724e+03	1.652496e+03
7.072500e+00	-3.379473e+03	-1.640766e+02	-3.387145e+03	-1.644522e+02	6.432303e+03	1.653704e+03
7.080000e+00	-3.384511e+03	-1.639688e+02	-3.392195e+03	-1.643441e+02	6.441885e+03	1.654910e+03
7.087500e+00	-3.389551e+03	-1.638602e+02	-3.397246e+03	-1.642352e+02	6.451470e+03	1.656115e+03
7.095000e+00	-3.394593e+03	-1.637508e+02	-3.402299e+03	-1.641256e+02	6.461059e+03	1.657318e+03
7.102500e+00	-3.399636e+03	-1.636406e+02	-3.407354e+03	-1.640151e+02	6.470652e+03	1.658520e+03
