"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
3.780000e+00	-2.767017e+03	-1.481529e+00	-2.760575e+03	-1.166113e+00	4.488050e+03	1.066850e+03
3.785000e+00	-2.778210e+03	-1.613125e+00	-2.771615e+03	-1.149439e+00	4.519524e+03	1.073320e+03
3.787685e+00	-2.782588e+03	-3.452452e-01	-2.775468e+03	1.137450e+00	4.503720e+03	1.069318e+03
3.790000e+00	-2.772771e+03	-1.150380e+00	-2.766307e+03	-8.346459e-01	4.500037e+03	1.068091e+03
3.795000e+00	-2.791437e+03	-9.944741e-01	-2.784756e+03	-4.081304e-01	4.536633e+03	1.075721e+03
3.800000e+00	-2.776340e+03	-7.546683e-01	-2.770022e+03	-7.166794e-01	4.502899e+03	1.067167e+03
3.805000e+00	-2.792715e+03	-3.615530e-01	-2.786393e+03	-3.295978e-01	4.525412e+03	1.071465e+03
3.808333e+00	-2.797103e+03	3.089872e-02	-2.789929e+03	1.436788e+00	4.541656e+03	1.074881e+03
3.810000e+00	-2.770721e+03	-7.547651e-01	-2.764607e+03	-1.051655e+00	4.504184e+03	1.065810e+03
3.815000e+00	-2.764521e+03	-1.146231e+00	-2.758487e+03	-1.683240e+00	4.507802e+03	1.066015e+03
3.820000e+00	-2.817461e+03	7.553585e-01	-2.810324e+03	2.093499e+00	4.565892e+03	1.078745e+03
3.825000e+00	-2.795955e+03	4.523515e-01	-2.789535e+03	6.152237e-01	4.531192e+03	1.069887e+03
3.830000e+00	-2.809357e+03	6.764794e-01	-2.803005e+03	6.906460e-01	4.552145e+03	1.073813e+03
3.833333e+00	-2.808780e+03	8.242826e-01	-2.801698e+03	1.991705e+00	4.565487e+03	1.076516e+03
3.835000e+00	-2.765588e+03	-7.207555e-01	-2.760110e+03	-2.240298e+00	4.509283e+03	1.063226e+03
3.840000e+00	-2.798515e+03	3.777215e-01	-2.792409e+03	-8.312436e-02	4.548999e+03	1.071692e+03
3.845000e+00	-2.825305e+03	2.229454e+00	-2.818169e+03	3.603106e+00	4.564554e+03	1.074637e+03
3.850000e+00	-2.783138e+03	-1.329796e+00	-2.777722e+03	-3.237371e+00	4.573393e+03	1.075591e+03
3.855000e+00	-2.808727e+03	2.259615e+00	-2.802364e+03	2.349370e+00	4.537233e+03	1.066281e+03
3.856667e+00	-2.843637e+03	3.337560e+00	-2.837007e+03	3.895956e+00	4.566283e+03	1.072895e+03
3.860000e+00	-2.822860e+03	1.813172e+00	-2.816147e+03	2.317519e+00	4.584350e+03	1.076652e+03
3.865000e+00	-2.792542e+03	7.347836e-02	-2.787054e+03	-1.643467e+00	4.565526e+03	1.071548e+03
3.870000e+00	-2.830733e+03	3.172598e+00	-2.823370e+03	4.956691e+00	4.585837e+03	1.075490e+03
3.875000e+00	-2.813878e+03	9.432684e-01	-2.808096e+03	-3.075536e-01	4.592276e+03	1.076184e+03
3.880000e+00	-2.830013e+03	2.281025e+00	-2.823302e+03	2.707926e+00	4.607894e+03	1.078915e+03
3.885000e+00	-2.819896e+03	1.700767e+00	-2.814054e+03	6.071093e-01	4.594875e+03	1.075141e+03
3.890000e+00	-2.856423e+03	3.317085e+00	-2.849554e+03	3.989697e+00	4.634846e+03	1.083526e+03
3.895000e+00	-2.841916e+03	4.350004e+00	-2.834896e+03	5.565649e+00	4.593207e+03	1.073184e+03
3.900000e+00	-2.832826e+03	1.756422e+00	-2.826465e+03	1.379402e+00	4.644282e+03	1.084307e+03
3.905000e+00	-2.847961e+03	2.950496e+00	-2.842106e+03	1.858147e+00	4.628133e+03	1.079642e+03
3.910000e+00	-2.870263e+03	4.182418e+00	-2.863397e+03	4.796453e+00	4.657574e+03	1.085483e+03
3.915000e+00	-2.854635e+03	5.282605e+00	-2.847603e+03	6.497893e+00	4.612649e+03	1.074409e+03
3.920000e+00	-2.847450e+03	2.552930e+00	-2.841071e+03	2.137840e+00	4.670933e+03	1.087194e+03
3.925000e+00	-2.861376e+03	3.745712e+00	-2.855591e+03	2.475769e+00	4.650662e+03	1.081570e+03
3.930000e+00	-2.888042e+03	5.209415e+00	-2.881073e+03	5.941992e+00	4.684187e+03	1.088313e+03
3.935000e+00	-2.872695e+03	5.862274e+00	-2.865635e+03	6.919491e+00	4.649042e+03	1.079525e+03
3.936667e+00	-2.879327e+03	5.561984e+00	-2.872750e+03	5.671785e+00	4.656569e+03	1.081050e+03
3.940000e+00	-2.857263e+03	4.047313e+00	-2.850981e+03	3.508445e+00	4.667161e+03	1.082908e+03
3.945000e+00	-2.853121e+03	4.468726e+00	-2.846803e+03	4.036645e+00	4.653387e+03	1.079095e+03
3.947764e+00	-2.844152e+03	3.123559e+00	-2.838706e+03	1.077355e+00	4.667590e+03	1.081615e+03
3.950000e+00	-2.866742e+03	4.918032e+00	-2.860418e+03	4.474319e+00	4.671060e+03	1.082081e+03
3.955000e+00	-2.855620e+03	4.894658e+00	-2.849433e+03	4.233053e+00	4.656058e+03	1.077988e+03
3.960000e+00	-2.871609e+03	4.184204e+00	-2.865838e+03	2.562254e+00	4.701016e+03	1.087283e+03
3.965000e+00	-2.841062e+03	4.670553e+00	-2.835748e+03	2.547592e+00	4.636540e+03	1.071627e+03
3.970000e+00	-2.886579e+03	6.122846e+00	-2.880121e+03	5.875661e+00	4.695359e+03	1.084492e+03
3.975000e+00	-2.869659e+03	5.728870e+00	-2.863402e+03	5.114202e+00	4.681338e+03	1.080603e+03
3.980000e+00	-2.888818e+03	4.750977e+00	-2.883053e+03	2.922713e+00	4.736700e+03	1.092212e+03
3.985000e+00	-2.903089e+03	8.396796e+00	-2.896569e+03	8.453483e+00	4.676074e+03	1.077363e+03
3.986667e+00	-2.942396e+03	9.564305e+00	-2.935515e+03	1.023148e+01	4.710884e+03	1.085186e+03
3.990000e+00	-2.912144e+03	7.585047e+00	-2.905155e+03	8.175841e+00	4.731281e+03	1.089421e+03
3.995000e+00	-2.878111e+03	5.635947e+00	-2.872521e+03	3.702671e+00	4.709579e+03	1.083763e+03
4.000000e+00	-2.923571e+03	9.144504e+00	-2.915944e+03	1.103163e+01	4.731384e+03	1.087954e+03
4.005000e+00	-2.903451e+03	6.736567e+00	-2.897441e+03	5.498372e+00	4.739605e+03	1.089000e+03
4.010000e+00	-2.918885e+03	8.053626e+00	-2.912006e+03	8.388581e+00	4.753350e+03	1.091212e+03
4.015000e+00	-2.911741e+03	7.649632e+00	-2.905607e+03	6.688894e+00	4.742702e+03	1.088015e+03
4.020000e+00	-2.943555e+03	9.080658e+00	-2.936572e+03	9.579885e+00	4.777196e+03	1.094965e+03
4.025000e+00	-2.932383e+03	8.762127e+00	-2.925713e+03	8.721644e+00	4.768536e+03	1.092250e+03
4.030000e+00	-2.953407e+03	9.551672e+00	-2.946518e+03	9.864613e+00	4.791443e+03	1.096451e+03
4.035000e+00	-2.922617e+03	8.921461e+00	-2.916113e+03	8.607708e+00	4.761051e+03	1.088712e+03
4.040000e+00	-2.943121e+03	9.747056e+00	-2.936495e+03	9.623743e+00	4.775439e+03	1.091259e+03
4.045000e+00	-2.944896e+03	9.906563e+00	-2.938315e+03	9.694575e+00	4.778722e+03	1.091238e+03
4.050000e+00	-2.947547e+03	1.018859e+01	-2.940644e+03	1.048994e+01	4.790172e+03	1.092941e+03
4.055000e+00	-2.978998e+03	1.123328e+01	-2.971171e+03	1.302747e+01	4.835084e+03	1.102454e+03
4.060000e+00	-2.915937e+03	8.114529e+00	-2.910962e+03	4.952380e+00	4.774132e+03	1.087506e+03
4.065000e+00	-2.986425e+03	1.390013e+01	-2.977288e+03	1.834640e+01	4.817733e+03	1.096531e+03
4.070000e+00	-2.919704e+03	7.259389e+00	-2.915595e+03	2.324337e+00	4.799477e+03	1.091460e+03
4.075000e+00	-2.943155e+03	1.032437e+01	-2.936927e+03	9.735985e+00	4.818224e+03	1.094526e+03
4.080000e+00	-2.981646e+03	1.391725e+01	-2.973350e+03	1.683293e+01	4.807334e+03	1.091773e+03
4.085000e+00	-2.994128e+03	1.316570e+01	-2.986969e+03	1.373126e+01	4.821413e+03	1.094168e+03
4.090000e+00	-2.924766e+03	5.769357e+00	-2.920880e+03	-2.988058e-01	4.870865e+03	1.104458e+03
4.095000e+00	-2.962046e+03	1.285863e+01	-2.957181e+03	1.046538e+01	4.769403e+03	1.079891e+03
4.098889e+00	-2.931268e+03	6.147464e+00	-2.929988e+03	-2.630278e+00	4.882775e+03	1.104044e+03
4.100000e+00	-2.934319e+03	1.322491e+01	-2.929348e+03	1.048815e+01	4.710621e+03	1.065257e+03
4.102222e+00	-3.026489e+03	1.759255e+01	-3.018420e+03	2.008079e+01	4.772451e+03	1.080395e+03
4.105000e+00	-2.971465e+03	1.120299e+01	-2.964762e+03	1.083269e+01	4.874393e+03	1.102987e+03
4.107778e+00	-2.891684e+03	8.683710e+00	-2.884880e+03	8.225689e+00	4.834466e+03	1.093455e+03
4.110000e+00	-2.909907e+03	9.817807e+00	-2.903317e+03	9.116515e+00	4.817232e+03	1.089663e+03
4.115000e+00	-3.083911e+03	1.681093e+01	-3.074709e+03	2.118871e+01	4.955499e+03	1.119697e+03
4.120000e+00	-2.991779e+03	1.233561e+01	-2.987014e+03	8.487639e+00	4.842900e+03	1.092478e+03
4.125000e+00	-2.991553e+03	1.435805e+01	-2.983681e+03	1.617199e+01	4.865633e+03	1.097388e+03
4.130000e+00	-2.977558e+03	1.117286e+01	-2.972291e+03	8.076771e+00	4.885491e+03	1.101030e+03
4.135000e+00	-3.040773e+03	1.677091e+01	-3.032155e+03	2.001783e+01	4.905084e+03	1.104343e+03
4.140000e+00	-2.986609e+03	1.089160e+01	-2.982378e+03	5.821720e+00	4.900233e+03	1.102231e+03
4.145000e+00	-3.017909e+03	1.551313e+01	-3.011041e+03	1.565418e+01	4.870283e+03	1.095381e+03
4.150000e+00	-3.021150e+03	1.534244e+01	-3.011075e+03	2.065676e+01	4.985468e+03	1.119946e+03
4.155000e+00	-3.070588e+03	1.723383e+01	-3.065321e+03	1.446496e+01	4.873373e+03	1.093383e+03
4.156667e+00	-3.112224e+03	2.010435e+01	-3.105270e+03	2.065403e+01	4.895930e+03	1.098351e+03
4.160000e+00	-3.045623e+03	1.684708e+01	-3.038022e+03	1.812693e+01	4.919878e+03	1.103439e+03
4.164167e+00	-2.965480e+03	1.212486e+01	-2.959876e+03	9.562189e+00	4.904861e+03	1.099264e+03
4.165000e+00	-2.979219e+03	1.385940e+01	-2.972610e+03	1.323931e+01	4.895906e+03	1.097242e+03
4.170000e+00	-2.993685e+03	1.466042e+01	-2.987430e+03	1.350355e+01	4.884640e+03	1.094268e+03
4.171874e+00	-3.042194e+03	1.548360e+01	-3.036113e+03	1.395271e+01	4.935607e+03	1.105187e+03
4.175000e+00	-3.033293e+03	1.590933e+01	-3.026598e+03	1.550124e+01	4.929086e+03	1.103200e+03
4.180000e+00	-3.054599e+03	1.737005e+01	-3.046811e+03	1.882301e+01	4.955117e+03	1.107829e+03
4.185000e+00	-3.042755e+03	1.700881e+01	-3.035681e+03	1.736160e+01	4.940323e+03	1.103667e+03
4.190000e+00	-3.019407e+03	1.593149e+01	-3.012896e+03	1.512613e+01	4.926357e+03	1.099903e+03
4.195000e+00	-3.017759e+03	1.479224e+01	-3.012369e+03	1.190299e+01	4.944840e+03	1.102882e+03
4.199167e+00	-3.068984e+03	1.886171e+01	-3.061468e+03	1.997543e+01	4.952342e+03	1.103922e+03
4.200000e+00	-3.069158e+03	1.828588e+01	-3.062410e+03	1.798517e+01	4.950584e+03	1.103422e+03
4.205000e+00	-3.073967e+03	1.825776e+01	-3.065408e+03	2.075923e+01	5.019412e+03	1.117788e+03
4.207063e+00	-3.053880e+03	1.772553e+01	-3.046614e+03	1.818878e+01	4.974140e+03	1.107371e+03
4.210000e+00	-3.075497e+03	1.825901e+01	-3.068158e+03	1.878137e+01	4.998953e+03	1.112248e+03
4.215000e+00	-3.069240e+03	1.778795e+01	-3.062683e+03	1.688240e+01	4.988464e+03	1.109155e+03
4.220000e+00	-3.061864e+03	1.834055e+01	-3.054711e+03	1.857359e+01	4.984877e+03	1.107479e+03
4.225000e+00	-3.067345e+03	1.876260e+01	-3.060109e+03	1.912786e+01	4.989827e+03	1.107695e+03
4.230000e+00	-3.069420e+03	1.901765e+01	-3.062185e+03	1.937734e+01	4.993342e+03	1.107582e+03
4.235000e+00	-3.072448e+03	1.927808e+01	-3.065183e+03	1.967239e+01	4.998763e+03	1.107906e+03
4.240000e+00	-3.075735e+03	1.954961e+01	-3.068450e+03	1.996656e+01	5.004014e+03	1.108193e+03
4.245000e+00	-3.079059e+03	1.981811e+01	-3.071753e+03	2.025848e+01	5.009464e+03	1.108523e+03
4.250000e+00	-3.082417e+03	2.008739e+01	-3.075091e+03	2.055026e+01	5.014944e+03	1.108859e+03
4.255000e+00	-3.085802e+03	2.035706e+01	-3.078454e+03	2.084204e+01	5.020468e+03	1.109204e+03
4.260000e+00	-3.089201e+03	2.062721e+01	-3.081834e+03	2.113382e+01	5.026019e+03	1.109551e+03
4.265000e+00	-3.092614e+03	2.089789e+01	-3.085226e+03	2.142578e+01	5.031594e+03	1.109902e+03
4.270000e+00	-3.096037e+03	2.116918e+01	-3.088629e+03	2.171802e+01	5.037188e+03	1.110254e+03
4.275000e+00	-3.099469e+03	2.144113e+01	-3.092042e+03	2.201062e+01	5.042801e+03	1.110608e+03
4.280000e+00	-3.102910e+03	2.171376e+01	-3.095463e+03	2.230365e+01	5.048428e+03	1.110963e+03
4.285000e+00	-3.106357e+03	2.198711e+01	-3.098890e+03	2.259715e+01	5.054070e+03	1.111317e+03
4.290000e+00	-3.109811e+03	2.226118e+01	-3.102325e+03	2.289119e+01	5.059723e+03	1.111672e+03
4.295000e+00	-3.113269e+03	2.253598e+01	-3.105764e+03	2.318577e+01	5.065387e+03	1.112026e+03
4.300000e+00	-3.116733e+03	2.281152e+01	-3.109208e+03	2.348093e+01	5.071061e+03	1.112379e+03
4.305000e+00	-3.120200e+03	2.308779e+01	-3.112656e+03	2.377667e+01	5.076742e+03	1.112731e+03
4.310000e+00	-3.123670e+03	2.336479e+01	-3.116107e+03	2.407302e+01	5.082431e+03	1.113082e+03
4.315000e+00	-3.160676e+03	2.420503e+01	-3.152308e+03	2.609014e+01	5.146610e+03	1.126222e+03
4.317015e+00	-3.136448e+03	2.374460e+01	-3.128768e+03	2.459373e+01	5.106611e+03	1.117170e+03
4.320000e+00	-3.136678e+03	2.339718e+01	-3.129912e+03	2.266288e+01	5.096278e+03	1.114463e+03
4.325000e+00	-3.132308e+03	2.289615e+01	-3.126003e+03	2.129853e+01	5.103801e+03	1.115227e+03
4.330000e+00	-3.123524e+03	2.180254e+01	-3.118328e+03	1.812584e+01	5.107491e+03	1.114974e+03
4.335000e+00	-3.173040e+03	2.588375e+01	-3.165644e+03	2.624844e+01	5.109091e+03	1.114494e+03
4.340000e+00	-3.098359e+03	2.258374e+01	-3.092030e+03	2.100419e+01	5.083285e+03	1.108400e+03
4.343539e+00	-3.135531e+03	2.356850e+01	-3.128811e+03	2.258751e+01	5.134800e+03	1.118578e+03
4.345000e+00	-3.165579e+03	2.490647e+01	-3.157970e+03	2.541655e+01	5.166463e+03	1.125031e+03
4.347000e+00	-3.165574e+03	2.548654e+01	-3.157855e+03	2.628752e+01	5.151332e+03	1.121384e+03
4.350000e+00	-3.162060e+03	2.514389e+01	-3.155281e+03	2.435498e+01	5.134981e+03	1.117303e+03
4.355000e+00	-3.170271e+03	2.491566e+01	-3.164006e+03	2.311406e+01	5.149996e+03	1.119710e+03
4.360000e+00	-3.150329e+03	2.487886e+01	-3.144259e+03	2.285841e+01	5.123660e+03	1.113009e+03
4.365000e+00	-3.166255e+03	2.645552e+01	-3.158569e+03	2.729022e+01	5.152641e+03	1.118404e+03
4.369018e+00	-3.158287e+03	2.492897e+01	-3.152202e+03	2.278580e+01	5.153071e+03	1.117823e+03
4.370000e+00	-3.176527e+03	2.639077e+01	-3.168589e+03	2.741694e+01	5.188342e+03	1.125253e+03
4.375000e+00	-3.190273e+03	2.751293e+01	-3.181896e+03	2.944114e+01	5.195978e+03	1.125934e+03
4.380000e+00	-3.180199e+03	2.631801e+01	-3.173659e+03	2.496409e+01	5.175087e+03	1.120478e+03
4.385000e+00	-3.174767e+03	2.616797e+01	-3.168550e+03	2.423347e+01	5.171285e+03	1.118759e+03
4.389167e+00	-3.205869e+03	2.904339e+01	-3.197261e+03	3.136971e+01	5.196026e+03	1.123378e+03
4.390000e+00	-3.199643e+03	2.769876e+01	-3.193008e+03	2.656098e+01	5.176037e+03	1.118900e+03
4.395000e+00	-3.175290e+03	2.694702e+01	-3.168562e+03	2.590452e+01	5.177087e+03	1.118308e+03
4.398659e+00	-3.194651e+03	2.842127e+01	-3.186685e+03	2.952405e+01	5.202149e+03	1.122864e+03
4.400000e+00	-3.195435e+03	2.861586e+01	-3.187939e+03	2.903469e+01	5.182072e+03	1.118433e+03
4.405000e+00	-3.185980e+03	2.717956e+01	-3.179810e+03	2.512520e+01	5.189867e+03	1.119234e+03
4.410000e+00	-3.194990e+03	2.685908e+01	-3.189419e+03	2.389501e+01	5.225243e+03	1.125568e+03
4.415000e+00	-3.207713e+03	2.941095e+01	-3.199918e+03	3.019166e+01	5.212637e+03	1.122204e+03
4.420000e+00	-3.212582e+03	2.967661e+01	-3.204355e+03	3.110505e+01	5.234886e+03	1.126084e+03
4.425000e+00	-3.226098e+03	3.073421e+01	-3.217323e+03	3.323426e+01	5.250112e+03	1.128304e+03
4.429388e+00	-3.230526e+03	3.118839e+01	-3.222121e+03	3.308429e+01	5.228359e+03	1.123183e+03
4.430000e+00	-3.232683e+03	3.033673e+01	-3.225155e+03	3.054149e+01	5.237252e+03	1.124960e+03
4.435000e+00	-3.195243e+03	2.891293e+01	-3.188049e+03	2.847729e+01	5.225919e+03	1.121957e+03
4.437073e+00	-3.238302e+03	2.957058e+01	-3.232540e+03	2.683315e+01	5.241993e+03	1.124660e+03
4.440000e+00	-3.208630e+03	3.023112e+01	-3.200516e+03	3.151313e+01	5.248708e+03	1.125410e+03
4.441890e+00	-3.211148e+03	2.975902e+01	-3.203713e+03	2.970697e+01	5.249997e+03	1.125358e+03
4.445000e+00	-3.216229e+03	2.992071e+01	-3.208890e+03	2.968547e+01	5.255712e+03	1.126029e+03
4.450000e+00	-3.258820e+03	3.179371e+01	-3.251579e+03	3.159918e+01	5.262040e+03	1.126517e+03
4.451667e+00	-3.133144e+03	2.635512e+01	-3.125228e+03	2.647174e+01	5.290133e+03	1.132001e+03
4.455000e+00	-3.237790e+03	3.088508e+01	-3.231790e+03	2.857418e+01	5.232182e+03	1.119204e+03
4.459107e+00	-3.268768e+03	3.254660e+01	-3.261674e+03	3.212511e+01	5.267299e+03	1.125755e+03
4.460000e+00	-3.264108e+03	3.246832e+01	-3.256876e+03	3.225911e+01	5.268023e+03	1.125784e+03
4.465000e+00	-3.256367e+03	3.232847e+01	-3.247655e+03	3.430574e+01	5.319936e+03	1.135839e+03
4.466918e+00	-3.244010e+03	3.224716e+01	-3.235711e+03	3.365847e+01	5.291119e+03	1.129457e+03
4.470000e+00	-3.241076e+03	3.156933e+01	-3.234247e+03	3.049278e+01	5.270478e+03	1.124585e+03
4.475000e+00	-3.231757e+03	3.026515e+01	-3.226320e+03	2.663981e+01	5.273117e+03	1.124194e+03
4.480000e+00	-3.275435e+03	3.366215e+01	-3.268076e+03	3.346749e+01	5.278308e+03	1.124411e+03
4.485000e+00	-3.216008e+03	3.094598e+01	-3.209220e+03	2.964202e+01	5.279457e+03	1.124085e+03
4.486883e+00	-3.252842e+03	3.145780e+01	-3.246903e+03	2.869395e+01	5.305276e+03	1.128922e+03
4.490000e+00	-3.269278e+03	3.334795e+01	-3.261225e+03	3.420462e+01	5.334054e+03	1.134360e+03
4.495000e+00	-3.281117e+03	3.486345e+01	-3.272039e+03	3.763023e+01	5.343012e+03	1.135129e+03
4.500000e+00	-3.275994e+03	3.278059e+01	-3.269747e+03	3.037870e+01	5.329588e+03	1.131446e+03
4.503783e+00	-3.278512e+03	3.484034e+01	-3.270174e+03	3.629079e+01	5.330790e+03	1.130966e+03
4.505000e+00	-3.271716e+03	3.463123e+01	-3.264118e+03	3.496045e+01	5.304331e+03	1.125272e+03
4.510000e+00	-3.246758e+03	3.263041e+01	-3.240810e+03	2.990870e+01	5.297565e+03	1.122974e+03
4.515000e+00	-3.290765e+03	3.497685e+01	-3.282782e+03	3.567545e+01	5.358221e+03	1.134859e+03
4.520000e+00	-3.298117e+03	3.619023e+01	-3.288807e+03	3.919857e+01	5.380829e+03	1.138573e+03
4.523768e+00	-3.301254e+03	3.386473e+01	-3.295636e+03	3.018210e+01	5.360749e+03	1.133520e+03
4.525000e+00	-3.288691e+03	3.554134e+01	-3.280918e+03	3.614506e+01	5.358636e+03	1.132868e+03
4.530000e+00	-3.295232e+03	3.596877e+01	-3.287589e+03	3.615994e+01	5.344494e+03	1.129240e+03
4.535000e+00	-3.282270e+03	3.518514e+01	-3.274940e+03	3.468659e+01	5.357561e+03	1.130992e+03
4.540000e+00	-3.330952e+03	3.743770e+01	-3.322082e+03	3.952941e+01	5.416370e+03	1.142319e+03
4.541851e+00	-3.309839e+03	3.699991e+01	-3.301571e+03	3.820971e+01	5.380005e+03	1.134405e+03
4.545000e+00	-3.298626e+03	3.603269e+01	-3.291621e+03	3.503929e+01	5.363235e+03	1.130359e+03
4.550000e+00	-3.286216e+03	3.470891e+01	-3.280632e+03	3.112614e+01	5.360252e+03	1.128769e+03
4.555000e+00	-3.331491e+03	3.786123e+01	-3.324224e+03	3.725244e+01	5.368814e+03	1.129662e+03
4.560000e+00	-3.283702e+03	3.557697e+01	-3.276494e+03	3.467055e+01	5.398253e+03	1.135052e+03
4.563333e+00	-3.309922e+03	3.645668e+01	-3.303510e+03	3.435487e+01	5.393261e+03	1.133093e+03
4.565000e+00	-3.317729e+03	3.743303e+01	-3.310395e+03	3.691493e+01	5.397850e+03	1.133811e+03
4.570000e+00	-3.348094e+03	3.902112e+01	-3.339253e+03	4.095626e+01	5.450815e+03	1.143851e+03
4.571903e+00	-3.331146e+03	3.873642e+01	-3.322724e+03	4.007769e+01	5.421135e+03	1.137370e+03
4.575000e+00	-3.319712e+03	3.774447e+01	-3.312706e+03	3.665139e+01	5.399645e+03	1.132358e+03
4.580000e+00	-3.306927e+03	3.635377e+01	-3.301470e+03	3.246521e+01	5.394937e+03	1.130410e+03
4.585000e+00	-3.329424e+03	3.787280e+01	-3.323541e+03	3.481291e+01	5.397504e+03	1.129843e+03
4.590000e+00	-3.343720e+03	3.872799e+01	-3.336946e+03	3.702364e+01	5.420909e+03	1.134079e+03
4.595000e+00	-3.315417e+03	3.766863e+01	-3.308933e+03	3.548262e+01	5.428723e+03	1.134587e+03
4.598743e+00	-3.357158e+03	4.073834e+01	-3.348384e+03	4.264431e+01	5.458162e+03	1.140151e+03
4.600000e+00	-3.352991e+03	3.891892e+01	-3.346593e+03	3.653152e+01	5.447966e+03	1.137652e+03
4.605000e+00	-3.374952e+03	4.135534e+01	-3.367310e+03	4.129129e+01	5.430600e+03	1.133120e+03
4.610000e+00	-3.296159e+03	3.817275e+01	-3.289024e+03	3.707094e+01	5.418750e+03	1.130348e+03
4.613714e+00	-3.337907e+03	3.937630e+01	-3.330822e+03	3.821105e+01	5.461877e+03	1.138096e+03
4.615000e+00	-3.355945e+03	4.034711e+01	-3.347847e+03	4.082520e+01	5.492590e+03	1.144125e+03
4.620000e+00	-3.370271e+03	4.217980e+01	-3.360900e+03	4.505196e+01	5.500186e+03	1.144641e+03
4.623746e+00	-3.373321e+03	3.965829e+01	-3.367816e+03	3.549703e+01	5.480991e+03	1.139782e+03
4.625000e+00	-3.365231e+03	4.185160e+01	-3.356971e+03	4.299500e+01	5.484595e+03	1.140354e+03
4.630000e+00	-3.370452e+03	4.196452e+01	-3.362129e+03	4.290149e+01	5.488071e+03	1.140445e+03
4.635000e+00	-3.376818e+03	4.194215e+01	-3.368488e+03	4.276854e+01	5.516994e+03	1.145448e+03
4.640000e+00	-3.375860e+03	4.159644e+01	-3.368886e+03	4.019012e+01	5.494561e+03	1.139814e+03
4.645000e+00	-3.365838e+03	4.178101e+01	-3.358773e+03	4.057820e+01	5.481596e+03	1.136265e+03
4.650000e+00	-3.379192e+03	4.367450e+01	-3.370736e+03	4.510306e+01	5.485921e+03	1.136289e+03
4.655000e+00	-3.328770e+03	3.995824e+01	-3.323175e+03	3.610900e+01	5.467238e+03	1.131532e+03
4.656503e+00	-3.384825e+03	4.206318e+01	-3.377950e+03	4.026930e+01	5.525899e+03	1.143270e+03
4.660000e+00	-3.401250e+03	4.361502e+01	-3.393302e+03	4.380511e+01	5.537586e+03	1.144928e+03
4.664395e+00	-3.403994e+03	4.479512e+01	-3.395122e+03	4.669287e+01	5.530071e+03	1.142713e+03
4.665000e+00	-3.407417e+03	4.398986e+01	-3.399581e+03	4.394178e+01	5.535518e+03	1.143652e+03
4.670000e+00	-3.424783e+03	4.456524e+01	-3.416513e+03	4.517135e+01	5.585254e+03	1.152462e+03
4.672007e+00	-3.403320e+03	4.496497e+01	-3.394380e+03	4.684237e+01	5.549157e+03	1.144863e+03
4.675000e+00	-3.398669e+03	4.396773e+01	-3.391640e+03	4.262594e+01	5.519532e+03	1.138339e+03
4.680000e+00	-3.370724e+03	4.175965e+01	-3.365622e+03	3.691890e+01	5.512476e+03	1.135912e+03
4.685000e+00	-3.419615e+03	4.530728e+01	-3.411433e+03	4.581644e+01	5.567804e+03	1.146398e+03
4.689361e+00	-3.422282e+03	4.634790e+01	-3.413251e+03	4.840474e+01	5.563083e+03	1.144796e+03
4.690000e+00	-3.424255e+03	4.540339e+01	-3.416459e+03	4.519336e+01	5.565903e+03	1.145172e+03
4.695000e+00	-3.441742e+03	4.609070e+01	-3.433490e+03	4.660605e+01	5.611067e+03	1.153049e+03
4.700000e+00	-3.430575e+03	4.507318e+01	-3.424045e+03	4.255125e+01	5.574702e+03	1.144852e+03
4.705000e+00	-3.430625e+03	4.628818e+01	-3.422795e+03	4.614670e+01	5.586366e+03	1.146231e+03
4.710000e+00	-3.435535e+03	4.563255e+01	-3.428329e+03	4.405000e+01	5.609241e+03	1.150051e+03
4.715000e+00	-3.442992e+03	4.566021e+01	-3.436652e+03	4.259119e+01	5.607692e+03	1.148456e+03
4.720000e+00	-3.457527e+03	4.814900e+01	-3.449922e+03	4.768139e+01	5.568061e+03	1.139810e+03
4.725000e+00	-3.421100e+03	4.656518e+01	-3.413232e+03	4.630521e+01	5.608057e+03	1.147071e+03
4.729167e+00	-3.439946e+03	4.655367e+01	-3.433063e+03	4.459287e+01	5.616073e+03	1.148037e+03
4.730000e+00	-3.439142e+03	4.734349e+01	-3.431092e+03	4.744611e+01	5.627163e+03	1.150118e+03
4.735000e+00	-3.468496e+03	4.894719e+01	-3.459598e+03	5.047734e+01	5.653392e+03	1.154381e+03
4.740000e+00	-3.465331e+03	4.806665e+01	-3.458091e+03	4.664352e+01	5.636305e+03	1.149823e+03
4.745000e+00	-3.474570e+03	4.960148e+01	-3.465554e+03	5.127900e+01	5.667144e+03	1.155174e+03
4.750000e+00	-3.465548e+03	4.864148e+01	-3.458219e+03	4.739419e+01	5.641028e+03	1.148880e+03
4.755000e+00	-3.450625e+03	4.919118e+01	-3.442636e+03	4.924154e+01	5.628814e+03	1.145411e+03
4.760000e+00	-3.474856e+03	4.985014e+01	-3.466883e+03	4.976702e+01	5.660014e+03	1.150648e+03
