"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"	".kolo_tyl_wahacz.Element_Force.X"	".kolo_tyl_wahacz.Element_Force.Y"
1.359000e+01	-6.646363e+02	-4.932006e+01	1.301190e+03	4.380501e+02	-2.657995e+01	3.816240e+02
1.360500e+01	-6.449546e+02	-5.425975e+01	1.318361e+03	4.438284e+02	2.964667e+01	3.796750e+02
1.362000e+01	-6.849423e+02	-4.173914e+01	1.289815e+03	4.339670e+02	-7.638688e+01	3.788106e+02
1.363500e+01	-6.408802e+02	-5.459001e+01	1.304983e+03	4.394239e+02	2.364708e+01	3.788005e+02
1.365000e+01	-6.475501e+02	-5.285772e+01	1.309644e+03	4.409039e+02	1.581312e+01	3.788373e+02
1.366500e+01	-6.567352e+02	-4.969757e+01	1.298295e+03	4.370500e+02	-1.347682e+01	3.783348e+02
1.368000e+01	-6.460052e+02	-5.372173e+01	1.311802e+03	4.416612e+02	2.080126e+01	3.795301e+02
1.369351e+01	-6.430214e+02	-5.414036e+01	1.305246e+03	4.394993e+02	1.975156e+01	3.790702e+02
1.369500e+01	-6.640339e+02	-4.902429e+01	1.299649e+03	4.375123e+02	-2.679278e+01	3.808328e+02
1.371000e+01	-6.463148e+02	-5.428285e+01	1.320728e+03	4.446127e+02	2.932343e+01	3.803248e+02
1.372500e+01	-6.656765e+02	-4.580351e+01	1.282896e+03	4.318135e+02	-4.613369e+01	3.765363e+02
1.373139e+01	-6.477943e+02	-5.162632e+01	1.298752e+03	4.372354e+02	4.449365e+00	3.771789e+02
1.374000e+01	-6.638581e+02	-4.959321e+01	1.298240e+03	4.371299e+02	-2.826756e+01	3.818525e+02
1.375500e+01	-6.129233e+02	-6.220090e+01	1.319320e+03	4.443877e+02	9.249243e+01	3.775280e+02
1.377000e+01	-6.731357e+02	-4.592735e+01	1.298701e+03	4.370730e+02	-4.485954e+01	3.799105e+02
1.378500e+01	-6.582135e+02	-4.870928e+01	1.289435e+03	4.340854e+02	-2.539219e+01	3.776839e+02
1.380000e+01	-6.421005e+02	-5.440658e+01	1.313237e+03	4.421060e+02	3.003029e+01	3.786892e+02
1.381053e+01	-6.611932e+02	-4.928988e+01	1.307075e+03	4.399455e+02	-1.313738e+01	3.794948e+02
1.381500e+01	-6.549075e+02	-5.024828e+01	1.297641e+03	4.368683e+02	-1.069976e+01	3.784166e+02
1.383000e+01	-6.370394e+02	-5.639138e+01	1.307098e+03	4.402126e+02	3.283019e+01	3.799798e+02
1.384500e+01	-6.301792e+02	-5.614625e+01	1.292389e+03	4.353102e+02	3.155118e+01	3.766416e+02
1.384885e+01	-6.532681e+02	-5.139030e+01	1.307653e+03	4.402033e+02	2.677650e+00	3.792219e+02
1.386000e+01	-6.850161e+02	-4.765744e+01	1.300468e+03	4.379415e+02	-6.871509e+01	3.892517e+02
1.387500e+01	-6.369867e+02	-5.659774e+01	1.324108e+03	4.457845e+02	5.093091e+01	3.795529e+02
1.389000e+01	-6.812917e+02	-4.376820e+01	1.291228e+03	4.345481e+02	-6.850807e+01	3.805798e+02
1.389462e+01	-6.467380e+02	-5.341261e+01	1.304395e+03	4.391974e+02	1.156928e+01	3.796885e+02
1.390500e+01	-6.438416e+02	-5.386179e+01	1.310419e+03	4.411857e+02	2.374405e+01	3.787153e+02
1.391849e+01	-6.424731e+02	-5.437836e+01	1.305573e+03	4.396158e+02	2.109788e+01	3.792053e+02
1.392000e+01	-6.645726e+02	-4.876307e+01	1.298875e+03	4.372424e+02	-2.858090e+01	3.806675e+02
1.393500e+01	-6.564333e+02	-4.985996e+01	1.297994e+03	4.369623e+02	-1.326569e+01	3.784883e+02
1.395000e+01	-6.346144e+02	-5.610633e+01	1.297690e+03	4.371101e+02	2.802505e+01	3.786138e+02
1.396500e+01	-6.473798e+02	-5.379892e+01	1.313311e+03	4.421663e+02	1.950787e+01	3.803163e+02
1.397906e+01	-6.343764e+02	-5.664461e+01	1.306056e+03	4.398642e+02	3.709705e+01	3.791128e+02
1.398000e+01	-6.549323e+02	-5.078175e+01	1.303457e+03	4.387939e+02	-4.867258e+00	3.791338e+02
1.399500e+01	-6.653589e+02	-5.155268e+01	1.310269e+03	4.412090e+02	-1.974843e+01	3.857046e+02
1.400419e+01	-6.447680e+02	-4.913481e+01	1.307936e+03	4.399979e+02	2.192155e+01	3.707064e+02
1.401000e+01	-6.473216e+02	-5.152990e+01	1.301330e+03	4.380716e+02	8.228389e+00	3.766460e+02
1.402500e+01	-6.545614e+02	-4.914463e+01	1.291815e+03	4.348550e+02	-1.553031e+01	3.764736e+02
1.404000e+01	-6.444147e+02	-5.518617e+01	1.317460e+03	4.435915e+02	2.925840e+01	3.811359e+02
1.405500e+01	-6.594832e+02	-5.021398e+01	1.294686e+03	4.359112e+02	-2.329756e+01	3.808225e+02
1.407000e+01	-6.535787e+02	-5.143775e+01	1.303664e+03	4.389030e+02	-2.245127e+00	3.796584e+02
1.408500e+01	-6.366551e+02	-5.647902e+01	1.320919e+03	4.447439e+02	4.829793e+01	3.793044e+02
1.410000e+01	-6.978445e+02	-3.997124e+01	1.291903e+03	4.346583e+02	-9.991648e+01	3.821935e+02
1.411500e+01	-6.460983e+02	-5.328964e+01	1.310271e+03	4.411207e+02	1.923969e+01	3.788451e+02
1.412159e+01	-6.501273e+02	-5.305003e+01	1.302328e+03	4.385348e+02	2.542000e+00	3.808867e+02
1.413000e+01	-6.572955e+02	-4.974442e+01	1.302549e+03	4.384559e+02	-1.013195e+01	3.785091e+02
1.414500e+01	-6.837878e+02	-4.195397e+01	1.286681e+03	4.329356e+02	-7.745467e+01	3.787470e+02
1.416000e+01	-6.400502e+02	-5.500225e+01	1.305738e+03	4.396942e+02	2.593843e+01	3.790799e+02
1.417500e+01	-6.473587e+02	-5.319932e+01	1.312266e+03	4.417844e+02	1.879789e+01	3.792487e+02
1.419000e+01	-6.587673e+02	-4.897101e+01	1.299049e+03	4.372673e+02	-1.646099e+01	3.780196e+02
1.420367e+01	-6.639114e+02	-4.766285e+01	1.301321e+03	4.379552e+02	-2.394569e+01	3.781836e+02
1.420500e+01	-6.469850e+02	-5.225822e+01	1.301986e+03	4.383376e+02	9.172962e+00	3.778119e+02
1.422000e+01	-6.568889e+02	-5.044429e+01	1.305291e+03	4.394016e+02	-6.788030e+00	3.794666e+02
1.423500e+01	-6.573921e+02	-5.554471e+01	1.331191e+03	4.482718e+02	1.669550e+01	3.879588e+02
1.425000e+01	-6.297249e+02	-5.718387e+01	1.316921e+03	4.433865e+02	5.801346e+01	3.771742e+02
1.426500e+01	-6.624268e+02	-4.863578e+01	1.301507e+03	4.380888e+02	-2.124089e+01	3.791906e+02
1.428000e+01	-6.470918e+02	-5.241286e+01	1.304600e+03	4.392056e+02	1.165988e+01	3.780048e+02
1.429371e+01	-6.645529e+02	-4.733262e+01	1.302218e+03	4.382301e+02	-2.412111e+01	3.778604e+02
1.429500e+01	-6.458693e+02	-5.225408e+01	1.301832e+03	4.382739e+02	1.132638e+01	3.772337e+02
1.431000e+01	-6.570128e+02	-5.033982e+01	1.306458e+03	4.397740e+02	-5.739980e+00	3.792838e+02
1.432500e+01	-6.510344e+02	-5.221822e+01	1.307847e+03	4.402983e+02	7.033420e+00	3.795695e+02
1.433743e+01	-6.683770e+02	-4.684892e+01	1.305279e+03	4.392399e+02	-2.851732e+01	3.788247e+02
1.434000e+01	-6.581681e+02	-5.074929e+01	1.303320e+03	4.387840e+02	-1.172840e+01	3.807867e+02
1.435500e+01	-6.572783e+02	-4.940996e+01	1.314080e+03	4.421875e+02	2.389689e+00	3.773423e+02
1.437000e+01	-6.491440e+02	-5.210684e+01	1.305366e+03	4.394614e+02	8.393124e+00	3.784808e+02
1.438401e+01	-6.697637e+02	-4.721391e+01	1.303574e+03	4.387282e+02	-3.345121e+01	3.803291e+02
1.438500e+01	-6.535779e+02	-5.146325e+01	1.301278e+03	4.381215e+02	-4.817603e+00	3.798414e+02
1.440000e+01	-7.093194e+02	-4.237877e+01	1.288274e+03	4.338266e+02	-1.290468e+02	3.927729e+02
1.441500e+01	-6.499881e+02	-5.227739e+01	1.311777e+03	4.415925e+02	1.338409e+01	3.789127e+02
1.443000e+01	-6.509141e+02	-5.268543e+01	1.308786e+03	4.406384e+02	8.007917e+00	3.803189e+02
1.444500e+01	-6.145294e+02	-6.494013e+01	1.343110e+03	4.524143e+02	1.128761e+02	3.822965e+02
1.446000e+01	-6.516948e+02	-5.132326e+01	1.302092e+03	4.383547e+02	6.969872e-02	3.785212e+02
1.446808e+01	-6.837961e+02	-5.008963e+01	1.308986e+03	4.408972e+02	-5.853920e+01	3.926763e+02
1.447500e+01	-6.634841e+02	-5.128002e+01	1.309200e+03	4.408176e+02	-1.683189e+01	3.842774e+02
1.448013e+01	-6.424031e+02	-5.079524e+01	1.302252e+03	4.382577e+02	1.984655e+01	3.727149e+02
1.449000e+01	-6.531896e+02	-5.360008e+01	1.310542e+03	4.413080e+02	4.611384e+00	3.831031e+02
1.450500e+01	-6.669970e+02	-4.679518e+01	1.298346e+03	4.369587e+02	-3.300875e+01	3.783350e+02
1.452000e+01	-6.575312e+02	-4.893442e+01	1.290239e+03	4.343623e+02	-2.325134e+01	3.777051e+02
1.453049e+01	-6.532066e+02	-5.180112e+01	1.298008e+03	4.370515e+02	-7.720391e+00	3.804008e+02
1.453500e+01	-6.485610e+02	-5.262874e+01	1.310223e+03	4.410504e+02	1.445579e+01	3.789280e+02
1.455000e+01	-6.653855e+02	-4.741680e+01	1.296269e+03	4.363065e+02	-3.225224e+01	3.787464e+02
1.456500e+01	-6.401147e+02	-5.538072e+01	1.307698e+03	4.403588e+02	2.766167e+01	3.797256e+02
1.457046e+01	-6.488423e+02	-5.155742e+01	1.301323e+03	4.380837e+02	5.044466e+00	3.774894e+02
1.458000e+01	-6.528920e+02	-5.126208e+01	1.303504e+03	4.388291e+02	-8.759402e-01	3.789692e+02
1.459153e+01	-5.777650e+02	-6.119773e+01	1.315050e+03	4.424927e+02	1.616141e+02	3.574799e+02
1.459500e+01	-6.758684e+02	-4.763200e+01	1.310454e+03	4.410773e+02	-3.903043e+01	3.839303e+02
1.461000e+01	-6.616169e+02	-4.871468e+01	1.305111e+03	4.392535e+02	-1.576505e+01	3.787426e+02
1.462500e+01	-6.500487e+02	-5.175592e+01	1.302803e+03	4.386028e+02	3.989257e+00	3.784293e+02
1.464000e+01	-6.358481e+02	-5.645222e+01	1.320300e+03	4.445301e+02	4.933147e+01	3.788615e+02
1.465500e+01	-6.975395e+02	-4.006473e+01	1.292272e+03	4.347836e+02	-9.894529e+01	3.821886e+02
1.467000e+01	-6.462474e+02	-5.320908e+01	1.309823e+03	4.409704e+02	1.850049e+01	3.787948e+02
1.467665e+01	-6.511051e+02	-5.277422e+01	1.300479e+03	4.379175e+02	-1.296249e+00	3.809757e+02
1.468410e+01	-6.220836e+02	-5.729343e+01	1.301104e+03	4.381557e+02	5.700452e+01	3.740745e+02
1.468500e+01	-6.443103e+02	-5.202220e+01	1.302043e+03	4.383129e+02	1.497608e+01	3.759096e+02
1.470000e+01	-6.583226e+02	-5.274024e+01	1.315103e+03	4.428006e+02	-6.927623e-01	3.840044e+02
1.471079e+01	-6.590003e+02	-4.969253e+01	1.308292e+03	4.403545e+02	-7.531218e+00	3.790475e+02
1.471500e+01	-6.537174e+02	-5.049466e+01	1.299046e+03	4.373325e+02	-6.878848e+00	3.781887e+02
1.473000e+01	-6.458065e+02	-5.247447e+01	1.302781e+03	4.385944e+02	1.235331e+01	3.775362e+02
1.474500e+01	-6.474120e+02	-5.261899e+01	1.306328e+03	4.397937e+02	1.271103e+01	3.784755e+02
1.476000e+01	-6.310803e+02	-5.792147e+01	1.314275e+03	4.426263e+02	5.194947e+01	3.793484e+02
1.477500e+01	-6.522828e+02	-5.206905e+01	1.309402e+03	4.407957e+02	6.178692e+00	3.798834e+02
1.479000e+01	-6.727170e+02	-4.610902e+01	1.305071e+03	4.391411e+02	-3.734393e+01	3.797759e+02
1.480500e+01	-6.584766e+02	-5.078213e+01	1.300811e+03	4.379632e+02	-1.504608e+01	3.810998e+02
1.482000e+01	-6.805576e+02	-4.541984e+01	1.293549e+03	4.354381e+02	-6.548203e+01	3.831136e+02
1.483500e+01	-6.455134e+02	-5.319248e+01	1.308352e+03	4.404622e+02	1.846007e+01	3.784597e+02
1.485000e+01	-6.582428e+02	-4.929458e+01	1.296808e+03	4.365420e+02	-1.795472e+01	3.784490e+02
1.485483e+01	-6.510170e+02	-5.272409e+01	1.300803e+03	4.380137e+02	-7.391634e-01	3.808222e+02
1.486500e+01	-6.446799e+02	-5.339629e+01	1.308342e+03	4.404810e+02	2.006846e+01	3.783888e+02
1.488000e+01	-6.602324e+02	-5.006002e+01	1.301343e+03	4.381054e+02	-1.770830e+01	3.806791e+02
1.489500e+01	-6.452639e+02	-5.412863e+01	1.316007e+03	4.430536e+02	2.657570e+01	3.797009e+02
1.491000e+01	-6.563848e+02	-4.956122e+01	1.295773e+03	4.362081e+02	-1.535197e+01	3.780127e+02
1.492203e+01	-6.402041e+02	-5.501123e+01	1.306318e+03	4.398857e+02	2.622100e+01	3.791649e+02
1.492500e+01	-6.489048e+02	-5.181654e+01	1.302535e+03	4.385000e+02	6.043314e+00	3.779566e+02
1.494000e+01	-6.577475e+02	-4.975236e+01	1.300131e+03	4.376643e+02	-1.365521e+01	3.788769e+02
1.494930e+01	-6.459448e+02	-5.429597e+01	1.306727e+03	4.400241e+02	1.517677e+01	3.807937e+02
1.495500e+01	-6.587925e+02	-4.782063e+01	1.283471e+03	4.320813e+02	-3.240940e+01	3.766150e+02
1.497000e+01	-6.339879e+02	-5.711083e+01	1.327417e+03	4.468814e+02	6.037719e+01	3.787857e+02
1.498500e+01	-6.828357e+02	-4.130485e+01	1.283849e+03	4.319625e+02	-7.808862e+01	3.771591e+02
1.499086e+01	-6.608313e+02	-4.962248e+01	1.307608e+03	4.401418e+02	-1.200862e+01	3.798838e+02
1.500000e+01	-6.560925e+02	-5.112313e+01	1.302025e+03	4.383578e+02	-9.036641e+00	3.804792e+02


